Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2022-03-02,161.12242598593235,0.2689176456018186,1,0.7672494,164.41,167.63,164.04,166.04,6793377.0,,0.201,5.17,0.158,5.79,0.463
2022-03-03,162.739062898159,0.48341208819939685,1,0.9347544,166.7,169.335,166.32,168.48,7333736.0,,0.201,5.17,0.158,5.79,0.463
2022-03-04,164.5372859507799,0.36154787936173644,1,0.9685661,167.64,169.86,166.85,169.48,6302672.0,,0.201,5.17,0.158,5.79,0.463
2022-03-07,166.21277758300303,0.2396528230001903,1,0.8081452,168.3,173.12,167.36,172.21,11663353.0,,0.201,5.17,0.158,5.79,0.463
2022-03-08,167.88766224205492,0.1325683524360305,0,0.13539799,172.04,173.12,168.51,168.72,11100340.0,,0.201,5.17,0.158,5.79,0.463
2022-03-09,168.9434824389219,0.16062854111408925,0,0.376799,170.01,170.23,167.89,169.36,7248218.0,,0.201,5.17,0.158,5.79,0.463
2022-03-10,169.4297450250387,0.1800061794808374,1,0.67954373,168.56,170.15,168.075,169.66,6171649.0,,0.201,5.17,0.158,5.79,0.463
2022-03-11,169.55769834160802,0.29020305345328884,1,0.69505006,169.13,171.46,169.02,169.35,5188196.0,,0.201,5.17,0.158,5.79,0.463
2022-03-14,169.5104459619522,0.2823670903908693,1,0.73883927,170.68,174.12,170.35,171.69,7729453.0,,0.201,5.17,0.158,5.79,0.463
2022-03-15,169.5702472710609,0.4427247589727408,1,0.9514821,173.33,176.52,172.55,176.14,10554596.0,,0.201,5.17,0.158,5.79,0.463
2022-03-16,170.23396761655806,0.39915872838514466,1,0.61790496,175.46,176.95,172.56,174.52,9603324.0,,0.201,5.17,0.158,5.79,0.463
2022-03-17,171.2848549520969,0.4200793070760309,1,0.9281566,175.21,176.84,174.2,176.8,7472219.0,,0.201,5.17,0.158,5.79,0.463
2022-03-18,172.60579476773736,0.14273951984764352,0,0.4474713,177.0,177.0,173.66,174.84,13324677.0,,0.201,5.17,0.158,5.79,0.463
2022-03-21,173.71300535976886,-0.1665109947848335,1,0.52459913,174.66,177.16,174.32,175.83,7508983.0,,0.201,5.17,0.158,5.79,0.463
2022-03-22,174.49126539647577,-0.04883690954282094,0,0.29457888,175.83,176.37,173.91,175.0,7800462.0,,0.201,5.17,0.158,5.79,0.463
2022-03-23,174.90474419176576,0.0907787755186171,0,0.09570627,175.23,175.54,174.09,174.34,5254350.0,,0.201,5.17,0.158,5.79,0.463
2022-03-24,174.95549148440358,0.10322474220219362,1,0.5257161,175.0,175.54,174.07,175.24,5012277.0,,0.201,5.17,0.158,5.79,0.463
2022-03-25,174.89374882459637,0.2675498976646236,1,0.9370647,175.69,177.7,175.22,176.92,4723053.0,,0.201,5.17,0.158,5.79,0.463
2022-03-28,174.93343571722505,0.4513736442764687,1,0.9045285,176.65,178.179,176.35,177.83,5604162.0,,0.201,5.17,0.158,5.79,0.463
2022-03-29,175.34910395145414,0.3917046162455612,0,0.32196274,178.62,179.4,176.8,177.74,5933444.0,,0.201,5.17,0.158,5.79,0.463
2022-03-30,176.01625658571717,0.26327392168829317,1,0.98197883,178.44,179.86,177.68,179.59,6277556.0,,0.201,5.17,0.158,5.79,0.463
2022-03-31,176.8814101308584,0.36787905960829315,0,0.08294164,179.59,180.21,176.98,177.23,11490395.0,,0.201,5.17,0.158,5.79,0.463
2022-04-01,177.48587592482565,0.36080809462793784,0,0.30563796,177.05,178.43,175.6,178.19,6525643.0,,0.201,5.17,0.158,5.79,0.463
2022-04-04,177.75813711285588,0.17288972115679405,0,0.19749981,178.19,178.19,175.52,176.47,6860771.0,,0.201,5.17,0.158,5.79,0.463
2022-04-05,177.64424052417277,0.2533648510539996,1,0.5368425,176.47,179.65,176.29,177.61,7284104.0,,0.201,5.17,0.158,5.79,0.463
2022-04-06,177.38394537866114,0.18136935019464007,1,0.9517266,179.39,182.6,178.62,182.23,10330886.0,,0.201,5.17,0.158,5.79,0.463
2022-04-07,177.6651473778486,0.13159522703926427,1,0.852838,181.67,182.95,180.23,181.76,7385179.0,,0.201,5.17,0.158,5.79,0.463
2022-04-08,178.61196530938147,0.2484857755021108,1,0.73340774,181.33,183.187,180.43,182.12,7144608.0,,0.201,5.17,0.158,5.79,0.463
2022-04-11,179.8631562000513,-0.23712661996386142,0,0.052849013,183.0,184.2,179.6,179.84,5932040.0,,0.201,5.17,0.158,5.79,0.463
2022-04-12,180.68235561370847,-0.04579911997962907,0,0.12544014,179.2,180.81,178.2,179.9,5957536.0,,0.201,5.17,0.158,5.79,0.463
2022-04-13,180.91206364691254,-0.12944830435807717,1,0.6510115,179.9,180.84,179.24,180.66,5643118.0,,0.201,5.17,0.158,5.79,0.463
2022-04-14,180.79008853435514,-0.08565683390893433,0,0.35311314,180.0,181.4,179.73,179.9,6188193.0,,0.201,5.17,0.158,5.79,0.463
